question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
134282,71677,2020,Montana,603,Strategies 360,1483,KTVM NBC Montana,Strategies 360,321,Strategies 360,B/C,500,lv,lv,Live Phone/Online,Governor,0,,10/15/20,10/20/20,11/3/20,"",false,,,false,false,10/22/20 14:09,,https://www.scribd.com/document/481195217/20-700-Montana-Elections-Survey-Toplines1-pdf,general,7821,Bishop,16066,Lyman Bishop,LIB,4.0
134427,71746,2020,North Carolina,1327,Meredith College,"","",Meredith College,423,Meredith College,B/C,732,lv,lv,Online,Governor,0,,10/16/20,10/19/20,11/3/20,"",false,,,false,false,10/23/20 13:00,,https://www.meredith.edu/assets/images/content/Meredith_College_Poll_Report_October_2020.pdf,general,7824,Cooper,13404,Roy A. Cooper,DEM,52.1
134427,71746,2020,North Carolina,1327,Meredith College,"","",Meredith College,423,Meredith College,B/C,732,lv,lv,Online,Governor,0,,10/16/20,10/19/20,11/3/20,"",false,,,false,false,10/23/20 13:00,,https://www.meredith.edu/assets/images/content/Meredith_College_Poll_Report_October_2020.pdf,general,7824,Forest,13406,Dan Forest,REP,33.7
134427,71746,2020,North Carolina,1327,Meredith College,"","",Meredith College,423,Meredith College,B/C,732,lv,lv,Online,Governor,0,,10/16/20,10/19/20,11/3/20,"",false,,,false,false,10/23/20 13:00,,https://www.meredith.edu/assets/images/content/Meredith_College_Poll_Report_October_2020.pdf,general,7824,Pisano,14556,Al Pisano,CON,1.4
134427,71746,2020,North Carolina,1327,Meredith College,"","",Meredith College,423,Meredith College,B/C,732,lv,lv,Online,Governor,0,,10/16/20,10/19/20,11/3/20,"",false,,,false,false,10/23/20 13:00,,https://www.meredith.edu/assets/images/content/Meredith_College_Poll_Report_October_2020.pdf,general,7824,DiFiore,14555,Steven DiFiore,LIB,1.6
133823,71452,2020,North Carolina,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,1155,lv,lv,IVR/Online,Governor,0,,10/15/20,10/18/20,11/3/20,"",false,,,false,false,10/20/20 12:47,,https://surveyresearch-ecu.reportablenews.com/pr/ecu-poll-biden-leads-trump-by-three-points-among-likely-voters-in-north-carolina-senate-election-remains-a-toss-up-cooper-ahead-of-forest-by-nine-points-other-statewide-contests-show-small-leads-for-robinson-stein-and-folwell,general,7824,Cooper,13404,Roy A. Cooper,DEM,55.4
133823,71452,2020,North Carolina,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,1155,lv,lv,IVR/Online,Governor,0,,10/15/20,10/18/20,11/3/20,"",false,,,false,false,10/20/20 12:47,,https://surveyresearch-ecu.reportablenews.com/pr/ecu-poll-biden-leads-trump-by-three-points-among-likely-voters-in-north-carolina-senate-election-remains-a-toss-up-cooper-ahead-of-forest-by-nine-points-other-statewide-contests-show-small-leads-for-robinson-stein-and-folwell,general,7824,Forest,13406,Dan Forest,REP,43.3
133808,71445,2020,Utah,1554,RMG Research,"400,430",Deseret News | Hinckley Institute of Politics,RMG Research,555,RMG Research,B/C,1000,lv,lv,IVR/Text,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/20/20 08:27,,https://www.deseret.com/utah/2020/10/19/21523358/poll-governors-race-spencer-cox-leading-chris-peterson,general,7825,Peterson,15706,Chris Peterson,DEM,26.0
133808,71445,2020,Utah,1554,RMG Research,"400,430",Deseret News | Hinckley Institute of Politics,RMG Research,555,RMG Research,B/C,1000,lv,lv,IVR/Text,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/20/20 08:27,,https://www.deseret.com/utah/2020/10/19/21523358/poll-governors-race-spencer-cox-leading-chris-peterson,general,7825,Cox,15707,Spencer Cox,REP,50.0
133808,71445,2020,Utah,1554,RMG Research,"400,430",Deseret News | Hinckley Institute of Politics,RMG Research,555,RMG Research,B/C,1000,lv,lv,IVR/Text,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/20/20 08:27,,https://www.deseret.com/utah/2020/10/19/21523358/poll-governors-race-spencer-cox-leading-chris-peterson,general,7825,Cottam,15708,Daniel Cottam,LIB,6.0
133808,71445,2020,Utah,1554,RMG Research,"400,430",Deseret News | Hinckley Institute of Politics,RMG Research,555,RMG Research,B/C,1000,lv,lv,IVR/Text,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/20/20 08:27,,https://www.deseret.com/utah/2020/10/19/21523358/poll-governors-race-spencer-cox-leading-chris-peterson,general,7825,Duerden,15709,Gregory C. Duerden,IAP,3.0
134197,71631,2020,Puerto Rico,1603,Jorge Benítez,1425,Radio Isla 1320,Radio Isla/Jorge Benítez,600,Jorge Benítez,,676,rv,rv,Live Phone,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/21/20 20:33,,https://radioisla.tv/charlie-delgado-supera-a-pedro-pierluisi-en-encuesta-de-radio-isla/,general,8731,Delgado Altieri,15917,Carlos Delgado Altieri,PPD,35.0
134197,71631,2020,Puerto Rico,1603,Jorge Benítez,1425,Radio Isla 1320,Radio Isla/Jorge Benítez,600,Jorge Benítez,,676,rv,rv,Live Phone,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/21/20 20:33,,https://radioisla.tv/charlie-delgado-supera-a-pedro-pierluisi-en-encuesta-de-radio-isla/,general,8731,Pierluisi,15912,Pedro R. Pierluisi,NPP,31.5
134197,71631,2020,Puerto Rico,1603,Jorge Benítez,1425,Radio Isla 1320,Radio Isla/Jorge Benítez,600,Jorge Benítez,,676,rv,rv,Live Phone,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/21/20 20:33,,https://radioisla.tv/charlie-delgado-supera-a-pedro-pierluisi-en-encuesta-de-radio-isla/,general,8731,Lúgaro,15915,Alexandra Lúgaro,IND,11.5
134197,71631,2020,Puerto Rico,1603,Jorge Benítez,1425,Radio Isla 1320,Radio Isla/Jorge Benítez,600,Jorge Benítez,,676,rv,rv,Live Phone,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/21/20 20:33,,https://radioisla.tv/charlie-delgado-supera-a-pedro-pierluisi-en-encuesta-de-radio-isla/,general,8731,Dalmau Ramírez,15914,Juan Dalmau Ramírez,PRI,14.0
134197,71631,2020,Puerto Rico,1603,Jorge Benítez,1425,Radio Isla 1320,Radio Isla/Jorge Benítez,600,Jorge Benítez,,676,rv,rv,Live Phone,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/21/20 20:33,,https://radioisla.tv/charlie-delgado-supera-a-pedro-pierluisi-en-encuesta-de-radio-isla/,general,8731,Molina,16088,Eliezer Molina,IND,1.0
134197,71631,2020,Puerto Rico,1603,Jorge Benítez,1425,Radio Isla 1320,Radio Isla/Jorge Benítez,600,Jorge Benítez,,676,rv,rv,Live Phone,Governor,0,,10/12/20,10/17/20,11/3/20,"",false,,,false,false,10/21/20 20:33,,https://radioisla.tv/charlie-delgado-supera-a-pedro-pierluisi-en-encuesta-de-radio-isla/,general,8731,Vázquez,16087,César Vázquez,OTH,1.0
133389,71240,2020,Missouri,1056,Remington Research Group,421,Missouri Scout,Remington Research Group,279,Remington Research Group,C-,1010,lv,lv,Automated Phone,Governor,0,,10/14/20,10/15/20,11/3/20,"",false,,,false,false,10/17/20 11:28,"",https://projects.fivethirtyeight.com/polls/20201017_MO_Remington.pdf,general,7820,Galloway,13483,Nicole Galloway,DEM,43.0
133389,71240,2020,Missouri,1056,Remington Research Group,421,Missouri Scout,Remington Research Group,279,Remington Research Group,C-,1010,lv,lv,Automated Phone,Governor,0,,10/14/20,10/15/20,11/3/20,"",false,,,false,false,10/17/20 11:28,"",https://projects.fivethirtyeight.com/polls/20201017_MO_Remington.pdf,general,7820,Parson,13484,Mike Parson,REP,51.0
133389,71240,2020,Missouri,1056,Remington Research Group,421,Missouri Scout,Remington Research Group,279,Remington Research Group,C-,1010,lv,lv,Automated Phone,Governor,0,,10/14/20,10/15/20,11/3/20,"",false,,,false,false,10/17/20 11:28,"",https://projects.fivethirtyeight.com/polls/20201017_MO_Remington.pdf,general,7820,Combs,16008,Rik Combs,LIB,2.0
133389,71240,2020,Missouri,1056,Remington Research Group,421,Missouri Scout,Remington Research Group,279,Remington Research Group,C-,1010,lv,lv,Automated Phone,Governor,0,,10/14/20,10/15/20,11/3/20,"",false,,,false,false,10/17/20 11:28,"",https://projects.fivethirtyeight.com/polls/20201017_MO_Remington.pdf,general,7820,Bauer,16009,Jerome Bauer,GRE,1.0
133809,71378,2020,Washington,383,Public Policy Polling,618,Northwest Progressive Institute,Public Policy Polling,263,Public Policy Polling,B,610,lv,lv,IVR/Text,Governor,0,,10/14/20,10/15/20,11/3/20,"",false,,,false,false,10/20/20 08:34,,https://www.nwprogressive.org/weblog/2020/10/jay-inslee-leads-loren-culp-by-sixteen-points-in-washingtons-2020-gubernatorial-race.html,general,8729,Inslee,13635,Jay Robert Inslee,DEM,56.0
133809,71378,2020,Washington,383,Public Policy Polling,618,Northwest Progressive Institute,Public Policy Polling,263,Public Policy Polling,B,610,lv,lv,IVR/Text,Governor,0,,10/14/20,10/15/20,11/3/20,"",false,,,false,false,10/20/20 08:34,,https://www.nwprogressive.org/weblog/2020/10/jay-inslee-leads-loren-culp-by-sixteen-points-in-washingtons-2020-gubernatorial-race.html,general,8729,Culp,13639,Loren Culp,REP,40.0
133224,71161,2020,North Carolina,1102,Emerson College,1446,NewsNation,Emerson College,88,Emerson College,A-,721,lv,lv,IVR/Online/Text,Governor,0,,10/13/20,10/14/20,11/3/20,"",false,,,false,false,10/15/20 20:23,,https://emersonpolling.reportablenews.com/pr/north-carolina-2020-biden-and-trump-neck-and-neck-as-republicans-close-gap-in-u-s-senate-and-governor-races,general,7824,Cooper,13404,Roy A. Cooper,DEM,50.3
133224,71161,2020,North Carolina,1102,Emerson College,1446,NewsNation,Emerson College,88,Emerson College,A-,721,lv,lv,IVR/Online/Text,Governor,0,,10/13/20,10/14/20,11/3/20,"",false,,,false,false,10/15/20 20:23,,https://emersonpolling.reportablenews.com/pr/north-carolina-2020-biden-and-trump-neck-and-neck-as-republicans-close-gap-in-u-s-senate-and-governor-races,general,7824,Forest,13406,Dan Forest,REP,45.9
133033,71070,2020,North Carolina,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,1211,lv,lv,Online,Governor,0,,10/11/20,10/14/20,11/3/20,"",false,,,false,false,10/15/20 08:36,,https://civiqs.com/documents/Civiqs_DailyKos_NC_banner_book_2020_10_g32na7.pdf,general,7824,Cooper,13404,Roy A. Cooper,DEM,53.0
133033,71070,2020,North Carolina,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,1211,lv,lv,Online,Governor,0,,10/11/20,10/14/20,11/3/20,"",false,,,false,false,10/15/20 08:36,,https://civiqs.com/documents/Civiqs_DailyKos_NC_banner_book_2020_10_g32na7.pdf,general,7824,Forest,13406,Dan Forest,REP,46.0
133033,71070,2020,North Carolina,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,1211,lv,lv,Online,Governor,0,,10/11/20,10/14/20,11/3/20,"",false,,,false,false,10/15/20 08:36,,https://civiqs.com/documents/Civiqs_DailyKos_NC_banner_book_2020_10_g32na7.pdf,general,7824,DiFiore,14555,Steven DiFiore,LIB,1.0
133033,71070,2020,North Carolina,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,1211,lv,lv,Online,Governor,0,,10/11/20,10/14/20,11/3/20,"",false,,,false,false,10/15/20 08:36,,https://civiqs.com/documents/Civiqs_DailyKos_NC_banner_book_2020_10_g32na7.pdf,general,7824,Pisano,14556,Al Pisano,CON,0.0
132862,70998,2020,North Carolina,1424,Siena College/The New York Times Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,627,lv,lv,Live Phone,Governor,0,,10/9/20,10/13/20,11/3/20,"",false,,,false,false,10/14/20 13:15,,https://int.nyt.com/data/documenttools/nc100920-crosstabs/3bf558d7ca17e9de/full.pdf,general,7824,Cooper,13404,Roy A. Cooper,DEM,51.0
132862,70998,2020,North Carolina,1424,Siena College/The New York Times Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,627,lv,lv,Live Phone,Governor,0,,10/9/20,10/13/20,11/3/20,"",false,,,false,false,10/14/20 13:15,,https://int.nyt.com/data/documenttools/nc100920-crosstabs/3bf558d7ca17e9de/full.pdf,general,7824,Forest,13406,Dan Forest,REP,37.0
132862,70998,2020,North Carolina,1424,Siena College/The New York Times Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,627,lv,lv,Live Phone,Governor,0,,10/9/20,10/13/20,11/3/20,"",false,,,false,false,10/14/20 13:15,,https://int.nyt.com/data/documenttools/nc100920-crosstabs/3bf558d7ca17e9de/full.pdf,general,7824,DiFiore,14555,Steven DiFiore,LIB,2.0
132862,70998,2020,North Carolina,1424,Siena College/The New York Times Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,627,lv,lv,Live Phone,Governor,0,,10/9/20,10/13/20,11/3/20,"",false,,,false,false,10/14/20 13:15,,https://int.nyt.com/data/documenttools/nc100920-crosstabs/3bf558d7ca17e9de/full.pdf,general,7824,Pisano,14556,Al Pisano,CON,1.0
132882,71005,2020,Indiana,460,SurveyUSA,1476,Andrew Ellison,SurveyUSA,325,SurveyUSA,A,685,lv,lv,Online,Governor,0,,10/8/20,10/13/20,11/3/20,"",false,,,false,false,10/14/20 15:08,,http://www.surveyusa.com/client/PollReport.aspx?g=b43d4853-1fb2-40f3-9d2d-9ccee830cd99,general,7819,Myers,14559,Woody Myers,DEM,25.0
132882,71005,2020,Indiana,460,SurveyUSA,1476,Andrew Ellison,SurveyUSA,325,SurveyUSA,A,685,lv,lv,Online,Governor,0,,10/8/20,10/13/20,11/3/20,"",false,,,false,false,10/14/20 15:08,,http://www.surveyusa.com/client/PollReport.aspx?g=b43d4853-1fb2-40f3-9d2d-9ccee830cd99,general,7819,Holcomb,14560,Eric Joseph Holcomb,REP,55.0
132882,71005,2020,Indiana,460,SurveyUSA,1476,Andrew Ellison,SurveyUSA,325,SurveyUSA,A,685,lv,lv,Online,Governor,0,,10/8/20,10/13/20,11/3/20,"",false,,,false,false,10/14/20 15:08,,http://www.surveyusa.com/client/PollReport.aspx?g=b43d4853-1fb2-40f3-9d2d-9ccee830cd99,general,7819,Rainwater,14561,Donald Rainwater,LIB,10.0
132860,70787,2020,New Hampshire,525,University of New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,899,lv,lv,Online,Governor,0,,10/9/20,10/12/20,11/3/20,"",false,,,false,false,10/14/20 12:29,,https://scholars.unh.edu/survey_center_polls/619/,general,7822,Feltes,13502,Dan Feltes,DEM,37.0
132860,70787,2020,New Hampshire,525,University of New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,899,lv,lv,Online,Governor,0,,10/9/20,10/12/20,11/3/20,"",false,,,false,false,10/14/20 12:29,,https://scholars.unh.edu/survey_center_polls/619/,general,7822,Sununu,13503,Christopher Sununu,REP,62.0
132860,70787,2020,New Hampshire,525,University of New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,899,lv,lv,Online,Governor,0,,10/9/20,10/12/20,11/3/20,"",false,,,false,false,10/14/20 12:29,,https://scholars.unh.edu/survey_center_polls/619/,general,7822,Perry,16020,Darryl Perry,LIB,0.0
132344,70745,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,591,lv,lv,Online,Governor,0,,10/8/20,10/12/20,11/3/20,"",false,,,false,false,10/12/20 20:54,,http://www.surveyusa.com/client/PollReport.aspx?g=544b4e4e-7820-4e83-b51a-41423dda3b8a,general,8729,Inslee,13635,Jay Robert Inslee,DEM,54.0
132344,70745,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,591,lv,lv,Online,Governor,0,,10/8/20,10/12/20,11/3/20,"",false,,,false,false,10/12/20 20:54,,http://www.surveyusa.com/client/PollReport.aspx?g=544b4e4e-7820-4e83-b51a-41423dda3b8a,general,8729,Culp,13639,Loren Culp,REP,40.0
132811,70978,2020,New Hampshire,458,Suffolk University,68,Boston Globe,Suffolk University,323,Suffolk University,A,500,lv,lv,Live Phone,Governor,0,,10/8/20,10/12/20,11/3/20,"",false,,,false,false,10/14/20 07:38,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2020/10_14_2020_tables_pdftxt.pdf?la=en&hash=A14911E2705329E0118A8C1B19ECE20CFECB35CA,general,7822,Feltes,13502,Dan Feltes,DEM,31.0
132811,70978,2020,New Hampshire,458,Suffolk University,68,Boston Globe,Suffolk University,323,Suffolk University,A,500,lv,lv,Live Phone,Governor,0,,10/8/20,10/12/20,11/3/20,"",false,,,false,false,10/14/20 07:38,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2020/10_14_2020_tables_pdftxt.pdf?la=en&hash=A14911E2705329E0118A8C1B19ECE20CFECB35CA,general,7822,Sununu,13503,Christopher Sununu,REP,55.2
132811,70978,2020,New Hampshire,458,Suffolk University,68,Boston Globe,Suffolk University,323,Suffolk University,A,500,lv,lv,Live Phone,Governor,0,,10/8/20,10/12/20,11/3/20,"",false,,,false,false,10/14/20 07:38,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2020/10_14_2020_tables_pdftxt.pdf?la=en&hash=A14911E2705329E0118A8C1B19ECE20CFECB35CA,general,7822,Perry,16020,Darryl Perry,LIB,4.0
132905,70743,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,669,lv,lv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/14/20 20:17,,https://wwwcache.wral.com/asset/news/state/nccapitol/2020/10/14/19336379/PollPrint-DMID1-5oipf0kr8.pdf,general,7824,Cooper,13404,Roy A. Cooper,DEM,52.0
132905,70743,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,669,lv,lv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/14/20 20:17,,https://wwwcache.wral.com/asset/news/state/nccapitol/2020/10/14/19336379/PollPrint-DMID1-5oipf0kr8.pdf,general,7824,Forest,13406,Dan Forest,REP,39.0
132416,70780,2020,North Carolina,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,500,rv,rv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 11:11,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,7824,Cooper,13404,Roy A. Cooper,DEM,51.0
132416,70780,2020,North Carolina,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,500,rv,rv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 11:11,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,7824,Forest,13406,Dan Forest,REP,44.0
132416,70780,2020,North Carolina,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,500,rv,rv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 11:11,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,7824,DiFiore,14555,Steven DiFiore,LIB,1.0
132416,70780,2020,North Carolina,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,500,rv,rv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 11:11,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,7824,Pisano,14556,Al Pisano,CON,0.0
132417,70780,2020,North Carolina,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,500,lv,lv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 11:11,high likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,7824,Cooper,13404,Roy A. Cooper,DEM,52.0
132417,70780,2020,North Carolina,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,500,lv,lv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 11:11,high likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,7824,Forest,13406,Dan Forest,REP,44.0
132418,70780,2020,North Carolina,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,500,lv,lv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 11:11,low likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,7824,Cooper,13404,Roy A. Cooper,DEM,51.0
132418,70780,2020,North Carolina,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,500,lv,lv,Live Phone,Governor,0,,10/8/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 11:11,low likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,7824,Forest,13406,Dan Forest,REP,46.0
132450,70797,2020,North Carolina,1554,RMG Research,1475,PoliticalIQ,RMG Research,555,RMG Research,B/C,800,lv,lv,Online/Text,Governor,0,,10/7/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 22:05,,http://politicaliq.com/2020/10/13/north-carolina-biden-47-trump-45/,general,7824,Cooper,13404,Roy A. Cooper,DEM,51.0
132450,70797,2020,North Carolina,1554,RMG Research,1475,PoliticalIQ,RMG Research,555,RMG Research,B/C,800,lv,lv,Online/Text,Governor,0,,10/7/20,10/11/20,11/3/20,"",false,,,false,false,10/13/20 22:05,,http://politicaliq.com/2020/10/13/north-carolina-biden-47-trump-45/,general,7824,Forest,13406,Dan Forest,REP,37.0
